case_id,activity,enable_time,start_time,end_time,resource
426,E,2012-04-23 15:27:10.656447+00:00,2012-04-23 15:27:10.656447+00:00,2012-04-23 15:32:10.656447+00:00,DIO
420,K,2012-04-23 15:27:15.685928+00:00,2012-04-23 15:27:15.685928+00:00,2012-04-23 15:32:15.685928+00:00,Giorno
425,J,2012-04-23 15:28:04.570095+00:00,2012-04-23 15:28:04.570095+00:00,2012-04-23 15:33:04.570095+00:00,Jolyne
426,I,2012-04-23 15:32:10.656447+00:00,2012-04-23 15:32:10.656447+00:00,2012-04-23 15:37:10.656447+00:00,Jonathan
420,N,2012-04-23 15:32:15.685928+00:00,2012-04-23 15:32:15.685928+00:00,2012-04-23 15:37:15.685928+00:00,Giorno
425,K,2012-04-23 15:33:04.570095+00:00,2012-04-23 15:33:04.570095+00:00,2012-04-23 15:38:04.570095+00:00,Jolyne
426,J,2012-04-23 15:37:10.656447+00:00,2012-04-23 15:37:10.656447+00:00,2012-04-23 15:42:10.656447+00:00,Jonathan
420,P,2012-04-23 15:37:15.685928+00:00,2012-04-23 15:37:15.685928+00:00,2012-04-23 15:42:15.685928+00:00,Giorno
425,N,2012-04-23 15:38:04.570095+00:00,2012-04-23 15:38:04.570095+00:00,2012-04-23 15:43:04.570095+00:00,Jolyne
426,K,2012-04-23 15:42:10.656447+00:00,2012-04-23 15:42:10.656447+00:00,2012-04-23 15:47:10.656447+00:00,Jonathan
425,P,2012-04-23 15:43:04.570095+00:00,2012-04-23 15:43:04.570095+00:00,2012-04-23 15:48:04.570095+00:00,Giorno
426,N,2012-04-23 15:47:10.656447+00:00,2012-04-23 15:47:10.656447+00:00,2012-04-23 15:52:10.656447+00:00,Jolyne
427,A,2012-04-23 15:51:15.255982+00:00,2012-04-23 15:51:15.255982+00:00,2012-04-23 15:56:15.255982+00:00,Pucci
426,P,2012-04-23 15:52:10.656447+00:00,2012-04-23 15:52:10.656447+00:00,2012-04-23 15:57:10.656447+00:00,Jonathan
427,B,2012-04-23 15:56:15.255982+00:00,2012-04-23 15:56:15.255982+00:00,2012-04-23 16:01:15.255982+00:00,DIO
427,C,2012-04-23 16:01:15.255982+00:00,2012-04-23 16:01:15.255982+00:00,2012-04-23 16:06:15.255982+00:00,Pucci
427,D,2012-04-23 16:06:15.255982+00:00,2012-04-23 16:06:15.255982+00:00,2012-04-23 16:11:15.255982+00:00,DIO
427,I,2012-04-23 16:11:15.255982+00:00,2012-04-23 16:11:15.255982+00:00,2012-04-23 16:16:15.255982+00:00,Giorno
428,A,2012-04-23 16:15:19.637386+00:00,2012-04-23 16:15:19.637386+00:00,2012-04-23 16:20:19.637386+00:00,Pucci
427,J,2012-04-23 16:16:15.255982+00:00,2012-04-23 16:16:15.255982+00:00,2012-04-23 16:21:15.255982+00:00,Jolyne
428,B,2012-04-23 16:20:19.637386+00:00,2012-04-23 16:20:19.637386+00:00,2012-04-23 16:25:19.637386+00:00,DIO
427,K,2012-04-23 16:21:15.255982+00:00,2012-04-23 16:21:15.255982+00:00,2012-04-23 16:26:15.255982+00:00,Jonathan
428,E,2012-04-23 16:25:19.637386+00:00,2012-04-23 16:25:19.637386+00:00,2012-04-23 16:30:19.637386+00:00,Pucci
427,N,2012-04-23 16:26:15.255982+00:00,2012-04-23 16:26:15.255982+00:00,2012-04-23 16:31:15.255982+00:00,Giorno
428,I,2012-04-23 16:30:19.637386+00:00,2012-04-23 16:30:19.637386+00:00,2012-04-23 16:35:19.637386+00:00,Jolyne
427,P,2012-04-23 16:31:15.255982+00:00,2012-04-23 16:31:15.255982+00:00,2012-04-23 16:36:15.255982+00:00,Jonathan
428,J,2012-04-23 16:35:19.637386+00:00,2012-04-23 16:35:19.637386+00:00,2012-04-23 16:40:19.637386+00:00,Giorno
428,K,2012-04-23 16:40:19.637386+00:00,2012-04-23 16:40:19.637386+00:00,2012-04-23 16:45:19.637386+00:00,Jolyne
428,N,2012-04-23 16:45:19.637386+00:00,2012-04-23 16:45:19.637386+00:00,2012-04-23 16:50:19.637386+00:00,Jonathan
429,A,2012-04-23 16:49:56.207319+00:00,2012-04-23 16:49:56.207319+00:00,2012-04-23 16:54:56.207319+00:00,DIO
428,P,2012-04-23 16:50:19.637386+00:00,2012-04-23 16:50:19.637386+00:00,2012-04-23 16:55:19.637386+00:00,Giorno
