case_id,activity,start_time,end_time,resource
36,Validacion final,2016-05-09 23:04:48+00:00,2016-05-09 23:21:38+00:00,1707
36,Visto Bueno Cierre Proceso,2016-05-12 13:50:19+00:00,2016-05-12 14:06:03+00:00,15930
38,Validacion final,2016-05-12 16:49:08+00:00,2016-05-12 16:58:13+00:00,677
38,Visto Bueno Cierre Proceso,2016-05-13 19:54:39+00:00,2016-05-13 20:01:19+00:00,3445
40,Validacion final,2016-05-25 18:51:00+00:00,2016-05-25 18:57:34+00:00,677
40,Visto Bueno Cierre Proceso,2016-05-26 15:34:18+00:00,2016-05-26 15:42:49+00:00,3445
41,Visto Bueno Cierre Proceso,2016-05-02 12:19:57+00:00,2016-05-02 12:36:35+00:00,3445
42,Validacion final,2016-04-30 01:33:00+00:00,2016-04-30 01:44:28+00:00,19019
42,Visto Bueno Cierre Proceso,2016-05-03 16:28:21+00:00,2016-05-03 17:23:21+00:00,1007
43,Validacion final,2016-05-04 14:45:57+00:00,2016-05-04 14:54:10+00:00,19019
43,Visto Bueno Cierre Proceso,2016-05-05 14:59:14+00:00,2016-05-05 15:39:44+00:00,1007
45,Transferir Creditos,2016-05-20 16:10:57+00:00,2016-05-20 16:10:57+00:00,1343
45,Transferir creditos homologables,2016-05-20 16:10:57+00:00,2016-05-20 16:10:57+00:00,1343
46,Evaluacion curso,2016-05-02 13:59:21+00:00,2016-05-02 16:55:14+00:00,7010
46,Validacion final,2016-06-03 13:52:24+00:00,2016-06-03 14:00:03+00:00,1707
46,Visto Bueno Cierre Proceso,2016-06-07 13:32:05+00:00,2016-06-07 13:47:32+00:00,15930
47,Notificacion estudiante cancelacion soli,2016-05-02 17:25:57+00:00,2016-05-02 17:25:57+00:00,2506
48,Evaluacion curso,2016-05-02 13:59:40+00:00,2016-05-02 16:55:36+00:00,7010
48,Validacion final,2016-06-03 13:56:34+00:00,2016-06-03 14:04:08+00:00,1707
49,Transferir Creditos,2016-06-08 20:12:44+00:00,2016-06-08 20:12:44+00:00,3445
49,Transferir creditos homologables,2016-06-08 20:12:45+00:00,2016-06-08 20:12:45+00:00,3445
49,Transferir creditos homologables,2016-06-08 20:12:45+00:00,2016-06-08 20:12:45+00:00,3445
50,Homologacion por grupo de cursos,2016-05-17 18:55:15+00:00,2016-05-17 18:55:15+00:00,18929
51,Validar solicitud / pre-homologacion,2016-06-01 19:42:26+00:00,2016-06-01 20:09:43+00:00,7320
51,Avanzar recepcion documentos,2016-06-08 00:44:59+00:00,2016-06-08 00:45:55+00:00,26789
51,Validacion final,2016-06-08 13:56:47+00:00,2016-06-08 14:27:50+00:00,7320
51,Visto Bueno Cierre Proceso,2016-06-14 12:07:33+00:00,2016-06-14 12:13:07+00:00,6952
51,Transferir Creditos,2016-06-14 20:35:01+00:00,2016-06-14 20:35:01+00:00,6952
51,Transferir creditos homologables,2016-06-14 20:35:02+00:00,2016-06-14 20:35:02+00:00,6952
51,Validacion final,2016-06-21 16:59:31+00:00,2016-06-21 16:59:31+00:00,7320
51,Visto Bueno Cierre Proceso,2016-06-21 17:00:01+00:00,2016-06-21 17:00:58+00:00,6952
51,Validar solicitud / pre-homologacion,2016-06-21 18:54:17+00:00,2016-06-21 18:54:17+00:00,7320
51,Transferir Creditos,2016-06-21 19:57:28+00:00,2016-06-21 19:57:28+00:00,6952
51,Transferir creditos homologables,2016-06-21 19:57:28+00:00,2016-06-21 19:57:28+00:00,6952
51,Transferir creditos homologables,2016-06-21 19:57:28+00:00,2016-06-21 19:57:28+00:00,6952
52,Validar solicitud,2016-05-06 12:58:25+00:00,2016-05-06 13:06:25+00:00,186
52,Homologacion por grupo de cursos,2016-05-10 01:08:09+00:00,2016-05-10 01:23:47+00:00,186
53,Homologacion por grupo de cursos,2016-04-28 21:16:49+00:00,2016-04-29 00:25:23+00:00,18929
54,Homologacion por grupo de cursos,2016-04-28 21:20:57+00:00,2016-04-28 23:12:45+00:00,18929
55,Notificacion estudiante cancelacion soli,2016-04-29 17:58:24+00:00,2016-04-29 17:58:24+00:00,18929
56,Homologacion por grupo de cursos,2016-05-04 15:54:54+00:00,2016-05-04 17:18:04+00:00,18929
58,Validacion final,2016-05-03 19:33:40+00:00,2016-05-03 19:39:14+00:00,19019
58,Visto Bueno Cierre Proceso,2016-05-04 15:07:59+00:00,2016-05-04 17:17:51+00:00,7324
60,Notificacion estudiante cancelacion soli,2016-04-28 10:32:27+00:00,2016-04-28 10:32:27+00:00,22404
61,Homologacion por grupo de cursos,2016-05-10 02:45:12+00:00,2016-05-10 03:01:12+00:00,186
62,Homologacion por grupo de cursos,2016-05-17 17:40:33+00:00,2016-05-17 19:10:35+00:00,957
64,Notificacion estudiante cancelacion soli,2016-04-28 10:32:58+00:00,2016-04-28 10:32:58+00:00,22404
66,Validar solicitud / pre-homologacion,2016-05-24 13:46:53+00:00,2016-05-24 13:54:06+00:00,22475
67,Validar solicitud / pre-homologacion,2016-05-03 12:09:13+00:00,2016-05-03 12:09:13+00:00,22475
68,Notificacion estudiante cancelacion soli,2016-05-04 23:00:34+00:00,2016-05-04 23:00:34+00:00,241
69,Radicar Solicitud Homologacion,2016-05-11 21:24:08+00:00,2016-05-11 21:45:43+00:00,7717
69,Validar solicitud,2016-05-16 18:38:33+00:00,2016-05-16 18:38:33+00:00,19019
69,Cancelar Solicitud,2016-05-16 18:38:34+00:00,2016-05-16 18:38:34+00:00,19019
69,Notificacion estudiante cancelacion soli,2016-05-16 18:42:32+00:00,2016-05-16 18:42:32+00:00,19019
70,Cancelar Solicitud,2016-05-19 13:12:33+00:00,2016-05-19 13:12:33+00:00,3603
70,Notificacion estudiante cancelacion soli,2016-05-19 13:13:23+00:00,2016-05-19 13:13:23+00:00,3603
72,Validar solicitud,2016-04-28 21:27:03+00:00,2016-04-28 21:36:35+00:00,22404
72,Homologacion por grupo de cursos,2016-05-01 14:11:54+00:00,2016-05-01 16:13:26+00:00,22404
73,Homologacion por grupo de cursos,2016-04-28 10:44:51+00:00,2016-04-28 15:24:51+00:00,4560
74,Notificacion estudiante cancelacion soli,2016-05-24 21:21:15+00:00,2016-05-24 21:21:15+00:00,1646
77,Visto Bueno Cierre Proceso,2016-05-03 14:51:56+00:00,2016-05-03 15:48:33+00:00,1007
77,Validacion final,2016-05-03 16:24:00+00:00,2016-05-03 16:24:00+00:00,19019
77,Transferir Creditos,2016-05-13 15:29:36+00:00,2016-05-13 15:29:36+00:00,1007
77,Transferir creditos homologables,2016-05-13 15:29:36+00:00,2016-05-13 15:29:36+00:00,1007
78,Homologacion por grupo de cursos,2016-05-11 19:10:26+00:00,2016-05-11 19:38:15+00:00,6767
80,Validar solicitud,2016-05-11 19:58:44+00:00,2016-05-11 20:02:37+00:00,1707
80,Homologacion por grupo de cursos,2016-05-12 13:51:53+00:00,2016-05-12 14:53:14+00:00,15930
81,Cancelar Solicitud,2016-05-23 13:28:48+00:00,2016-05-23 13:30:01+00:00,677
81,Notificacion estudiante cancelacion soli,2016-05-23 14:42:31+00:00,2016-05-23 14:42:31+00:00,677
82,Validar solicitud / pre-homologacion,2016-04-28 13:31:17+00:00,2016-04-28 13:31:22+00:00,22475
84,Homologacion por grupo de cursos,2016-05-01 14:17:47+00:00,2016-05-01 18:41:47+00:00,4560
86,Homologacion por grupo de cursos,2016-05-06 15:32:30+00:00,2016-05-06 15:32:31+00:00,677
87,Notificacion estudiante cancelacion soli,2016-04-28 13:27:17+00:00,2016-04-28 13:27:17+00:00,22404
88,Homologacion por grupo de cursos,2016-05-11 16:31:35+00:00,2016-05-11 16:35:27+00:00,26788
89,Homologacion por grupo de cursos,2016-05-11 16:36:15+00:00,2016-05-11 16:36:28+00:00,186
90,Cancelar Solicitud,2016-05-11 18:39:42+00:00,2016-05-11 18:43:42+00:00,6694
90,Notificacion estudiante cancelacion soli,2016-05-12 12:27:53+00:00,2016-05-12 12:27:53+00:00,6694
91,Cancelar Solicitud,2016-04-28 12:49:35+00:00,2016-04-28 12:49:42+00:00,6572
91,Notificacion estudiante cancelacion soli,2016-04-28 13:07:03+00:00,2016-04-28 13:07:03+00:00,6572
92,Validar solicitud,2016-04-29 15:09:19+00:00,2016-04-29 15:26:36+00:00,19019
92,Homologacion por grupo de cursos,2016-05-03 16:26:27+00:00,2016-05-03 21:08:28+00:00,1007
94,Cancelar Solicitud,2016-05-04 14:28:17+00:00,2016-05-04 15:06:48+00:00,241
94,Notificacion estudiante cancelacion soli,2016-05-12 00:42:35+00:00,2016-05-12 00:42:35+00:00,241
95,Homologacion por grupo de cursos,2016-05-03 14:57:54+00:00,2016-05-03 19:41:24+00:00,1007
95,Validar solicitud,2016-05-03 16:55:44+00:00,2016-05-03 16:55:44+00:00,19019
96,Homologacion por grupo de cursos,2016-05-04 16:41:03+00:00,2016-05-04 19:15:25+00:00,957
97,Homologacion por grupo de cursos,2016-04-28 17:47:11+00:00,2016-04-28 22:57:59+00:00,15930
98,Homologacion por grupo de cursos,2016-04-28 17:47:56+00:00,2016-04-28 21:27:56+00:00,15930
99,Homologacion por grupo de cursos,2016-05-04 16:42:27+00:00,2016-05-04 19:16:47+00:00,957
101,Homologacion por grupo de cursos,2016-05-04 16:49:38+00:00,2016-05-04 17:53:48+00:00,18929
102,Homologacion por grupo de cursos,2016-05-04 16:51:21+00:00,2016-05-04 19:28:06+00:00,957
103,Homologacion por grupo de cursos,2016-05-04 16:52:56+00:00,2016-05-04 18:17:03+00:00,957
104,Notificacion estudiante cancelacion soli,2016-05-17 17:47:07+00:00,2016-05-17 17:47:07+00:00,18929
105,Notificacion estudiante cancelacion soli,2016-04-28 16:37:51+00:00,2016-04-28 16:37:51+00:00,19019
107,Radicar Solicitud Homologacion,2016-04-28 15:36:39+00:00,2016-04-28 15:36:56+00:00,4708
107,Cancelar Solicitud,2016-04-28 15:54:28+00:00,2016-04-28 19:07:33+00:00,9184
107,Notificacion estudiante cancelacion soli,2016-06-03 17:00:34+00:00,2016-06-03 17:00:34+00:00,9184
108,Traer informacion estudiante - banner,2016-04-28 15:37:46+00:00,2016-04-28 15:37:46+00:00,8032
108,Radicar Solicitud Homologacion,2016-04-28 15:37:47+00:00,2016-04-28 15:37:53+00:00,8032
108,Validar solicitud,2016-04-28 15:44:25+00:00,2016-04-28 16:32:02+00:00,22404
108,Homologacion por grupo de cursos,2016-05-06 15:22:10+00:00,2016-05-06 16:04:54+00:00,22404
109,Traer informacion estudiante - banner,2016-04-28 16:22:47+00:00,2016-04-28 16:22:47+00:00,7819
109,Radicar Solicitud Homologacion,2016-04-28 16:22:51+00:00,2016-04-28 16:23:04+00:00,7819
109,Validar solicitud,2016-04-28 16:36:03+00:00,2016-04-28 17:44:26+00:00,920
109,Homologacion por grupo de cursos,2016-05-12 12:03:30+00:00,2016-05-12 14:47:36+00:00,26758
110,Traer informacion estudiante - banner,2016-04-28 16:25:06+00:00,2016-04-28 16:25:06+00:00,12532
110,Radicar Solicitud Homologacion,2016-04-28 16:25:10+00:00,2016-04-28 16:25:18+00:00,12532
110,Validar solicitud,2016-04-28 16:33:27+00:00,2016-04-28 16:33:27+00:00,19019
110,Cancelar Solicitud,2016-04-28 16:33:28+00:00,2016-04-28 16:33:54+00:00,12532
110,Notificacion estudiante cancelacion soli,2016-04-28 17:03:37+00:00,2016-04-28 17:03:37+00:00,12532
111,Traer informacion estudiante - banner,2016-04-28 16:33:46+00:00,2016-04-28 16:33:46+00:00,12532
111,Radicar Solicitud Homologacion,2016-04-28 16:33:47+00:00,2016-04-28 16:33:49+00:00,12532
111,Cancelar Solicitud,2016-04-28 16:36:14+00:00,2016-04-28 16:36:37+00:00,12532
111,Validar solicitud,2016-04-28 16:36:14+00:00,2016-04-28 16:36:14+00:00,19019
111,Notificacion estudiante cancelacion soli,2016-04-28 17:04:17+00:00,2016-04-28 17:04:17+00:00,12532
112,Traer informacion estudiante - banner,2016-04-28 17:06:51+00:00,2016-04-28 17:06:51+00:00,12532
112,Radicar Solicitud Homologacion,2016-04-28 17:06:54+00:00,2016-04-28 17:06:54+00:00,12532
112,Cancelar Solicitud,2016-04-28 17:12:29+00:00,2016-04-28 17:12:29+00:00,19019
112,Notificacion estudiante cancelacion soli,2016-04-28 17:27:10+00:00,2016-04-28 17:27:10+00:00,19019
113,Traer informacion estudiante - banner,2016-04-28 17:12:39+00:00,2016-04-28 17:12:39+00:00,12532
113,Radicar Solicitud Homologacion,2016-04-28 17:12:40+00:00,2016-04-28 17:12:40+00:00,12532
113,Cancelar Solicitud,2016-04-28 17:15:56+00:00,2016-04-28 17:15:56+00:00,19019
113,Notificacion estudiante cancelacion soli,2016-04-28 17:28:19+00:00,2016-04-28 17:28:19+00:00,19019
114,Homologacion por grupo de cursos,2016-04-28 19:56:51+00:00,2016-04-28 21:55:05+00:00,1343
114,Traer informacion estudiante - banner,2016-04-28 20:30:07+00:00,2016-04-28 20:30:07+00:00,4867
114,Radicar Solicitud Homologacion,2016-04-28 20:30:13+00:00,2016-04-28 20:30:38+00:00,4867
114,Validar solicitud,2016-04-28 20:55:19+00:00,2016-04-28 20:55:19+00:00,22475
115,Traer informacion estudiante - banner,2016-04-29 12:00:47+00:00,2016-04-29 12:00:47+00:00,11197
115,Radicar Solicitud Homologacion,2016-04-29 12:00:49+00:00,2016-04-29 12:00:49+00:00,11197
115,Validar solicitud,2016-04-29 12:05:10+00:00,2016-04-29 12:06:14+00:00,19019
115,Homologacion por grupo de cursos,2016-04-29 14:04:10+00:00,2016-04-29 14:04:11+00:00,19019
116,Traer informacion estudiante - banner,2016-04-29 12:07:37+00:00,2016-04-29 12:07:37+00:00,8856
116,Radicar Solicitud Homologacion,2016-04-29 12:07:38+00:00,2016-04-29 12:07:38+00:00,8856
116,Cancelar Solicitud,2016-04-29 12:13:08+00:00,2016-04-29 12:13:08+00:00,8856
116,Notificacion estudiante cancelacion soli,2016-04-29 12:19:04+00:00,2016-04-29 12:19:04+00:00,8856
117,Traer informacion estudiante - banner,2016-04-29 15:07:04+00:00,2016-04-29 15:07:04+00:00,7143
117,Radicar Solicitud Homologacion,2016-04-29 15:07:06+00:00,2016-04-29 15:08:58+00:00,7143
117,Validar solicitud,2016-04-29 18:08:11+00:00,2016-04-29 18:23:38+00:00,19019
117,Homologacion por grupo de cursos,2016-05-03 16:27:45+00:00,2016-05-03 21:09:45+00:00,1007
118,Traer informacion estudiante - banner,2016-04-30 21:06:50+00:00,2016-04-30 21:06:50+00:00,2981
118,Radicar Solicitud Homologacion,2016-04-30 21:06:56+00:00,2016-04-30 21:06:56+00:00,2981
118,Radicar Solicitud Homologacion,2016-05-02 21:24:18+00:00,2016-05-02 22:08:09+00:00,2981
118,Validar solicitud,2016-05-11 15:15:27+00:00,2016-05-11 15:23:41+00:00,677
118,Homologacion por grupo de cursos,2016-05-12 15:29:59+00:00,2016-05-12 15:47:02+00:00,3445
119,Traer informacion estudiante - banner,2016-05-01 14:10:12+00:00,2016-05-01 14:10:12+00:00,15315
119,Radicar Solicitud Homologacion,2016-05-01 14:10:19+00:00,2016-05-01 14:10:19+00:00,15315
119,Cancelar Solicitud,2016-05-01 14:21:17+00:00,2016-05-01 14:21:17+00:00,6694
119,Notificacion estudiante cancelacion soli,2016-05-02 10:54:05+00:00,2016-05-02 10:54:05+00:00,6694
120,Traer informacion estudiante - banner,2016-05-01 12:22:14+00:00,2016-05-01 12:22:14+00:00,11515
120,Radicar Solicitud Homologacion,2016-05-01 12:22:18+00:00,2016-05-01 12:22:18+00:00,11515
120,Cancelar Solicitud,2016-05-01 12:42:37+00:00,2016-05-01 12:43:47+00:00,1707
120,Notificacion estudiante cancelacion soli,2016-05-02 14:10:19+00:00,2016-05-02 14:10:19+00:00,1707
121,Traer informacion estudiante - banner,2016-05-01 18:12:47+00:00,2016-05-01 18:12:47+00:00,8022
121,Radicar Solicitud Homologacion,2016-05-01 18:12:54+00:00,2016-05-01 18:12:54+00:00,8022
121,Validar solicitud,2016-05-01 18:24:53+00:00,2016-05-01 19:33:30+00:00,677
121,Homologacion por grupo de cursos,2016-05-13 19:37:40+00:00,2016-05-13 21:46:15+00:00,3445
122,Traer informacion estudiante - banner,2016-05-01 18:05:04+00:00,2016-05-01 18:05:04+00:00,11961
122,Radicar Solicitud Homologacion,2016-05-01 18:05:09+00:00,2016-05-01 18:05:09+00:00,11961
122,Cancelar Solicitud,2016-05-01 19:05:47+00:00,2016-05-01 20:53:17+00:00,11961
122,Notificacion estudiante cancelacion soli,2016-05-20 16:30:26+00:00,2016-05-20 16:30:26+00:00,11961
123,Traer informacion estudiante - banner,2016-05-02 01:34:51+00:00,2016-05-02 01:34:51+00:00,3003
123,Radicar Solicitud Homologacion,2016-05-02 01:34:55+00:00,2016-05-02 02:00:37+00:00,22491
123,Validar solicitud,2016-05-05 14:42:27+00:00,2016-05-05 15:15:08+00:00,677
123,Homologacion por grupo de cursos,2016-05-12 15:24:16+00:00,2016-05-12 15:57:01+00:00,3445
124,Traer informacion estudiante - banner,2016-05-02 15:34:11+00:00,2016-05-02 15:34:11+00:00,6572
124,Radicar Solicitud Homologacion,2016-05-02 15:34:14+00:00,2016-05-02 15:34:20+00:00,6572
124,Cancelar Solicitud,2016-05-02 15:40:42+00:00,2016-05-02 15:40:44+00:00,6572
124,Notificacion estudiante cancelacion soli,2016-05-02 15:43:40+00:00,2016-05-02 15:43:40+00:00,6572
125,Traer informacion estudiante - banner,2016-05-02 15:51:01+00:00,2016-05-02 15:51:01+00:00,6572
125,Radicar Solicitud Homologacion,2016-05-02 15:51:05+00:00,2016-05-02 15:51:09+00:00,6572
125,Validar solicitud,2016-05-02 15:55:05+00:00,2016-05-02 15:55:36+00:00,1707
125,Homologacion por grupo de cursos,2016-05-02 16:27:04+00:00,2016-05-02 17:47:34+00:00,15930
126,Traer informacion estudiante - banner,2016-05-02 15:56:59+00:00,2016-05-02 15:56:59+00:00,6572
126,Radicar Solicitud Homologacion,2016-05-02 15:57:01+00:00,2016-05-02 15:57:04+00:00,6572
126,Validar solicitud,2016-05-02 16:00:29+00:00,2016-05-02 16:00:54+00:00,1707
126,Homologacion por grupo de cursos,2016-05-02 16:26:07+00:00,2016-05-02 17:46:33+00:00,15930
127,Traer informacion estudiante - banner,2016-05-02 21:10:44+00:00,2016-05-02 21:10:44+00:00,22529
127,Radicar Solicitud Homologacion,2016-05-02 21:10:45+00:00,2016-05-02 21:11:27+00:00,22529
127,Validar solicitud,2016-05-02 21:53:36+00:00,2016-05-02 22:38:42+00:00,6767
127,Homologacion por grupo de cursos,2016-05-11 18:58:55+00:00,2016-05-11 19:58:55+00:00,6954
128,Traer informacion estudiante - banner,2016-05-02 21:42:37+00:00,2016-05-02 21:42:37+00:00,6369
128,Radicar Solicitud Homologacion,2016-05-02 21:42:37+00:00,2016-05-02 21:43:21+00:00,6369
129,Cancelar Solicitud,2016-05-02 17:07:03+00:00,2016-05-02 17:12:09+00:00,1707
129,Notificacion estudiante cancelacion soli,2016-05-03 14:06:50+00:00,2016-05-03 14:06:50+00:00,1707
130,Traer informacion estudiante - banner,2016-05-02 17:07:17+00:00,2016-05-02 17:07:17+00:00,9187
130,Radicar Solicitud Homologacion,2016-05-02 17:07:18+00:00,2016-05-02 17:07:18+00:00,9187
130,Validar solicitud,2016-05-02 17:10:48+00:00,2016-05-02 17:15:55+00:00,1707
130,Homologacion por grupo de cursos,2016-05-03 14:07:48+00:00,2016-05-03 14:45:07+00:00,15930
131,Traer informacion estudiante - banner,2016-05-02 17:10:59+00:00,2016-05-02 17:10:59+00:00,9187
131,Radicar Solicitud Homologacion,2016-05-02 17:11:00+00:00,2016-05-02 17:11:00+00:00,9187
131,Cancelar Solicitud,2016-05-02 17:15:18+00:00,2016-05-02 17:15:18+00:00,9187
131,Notificacion estudiante cancelacion soli,2016-05-02 17:16:41+00:00,2016-05-02 17:16:41+00:00,9187
132,Traer informacion estudiante - banner,2016-05-02 17:16:52+00:00,2016-05-02 17:16:52+00:00,9187
132,Radicar Solicitud Homologacion,2016-05-02 17:16:53+00:00,2016-05-02 17:16:53+00:00,9187
132,Validar solicitud,2016-05-02 17:18:18+00:00,2016-05-02 17:23:27+00:00,1707
132,Homologacion por grupo de cursos,2016-05-03 14:09:34+00:00,2016-05-03 14:46:52+00:00,15930
133,Traer informacion estudiante - banner,2016-05-02 18:01:04+00:00,2016-05-02 18:01:04+00:00,2045
133,Radicar Solicitud Homologacion,2016-05-02 18:01:07+00:00,2016-05-02 18:01:07+00:00,2045
133,Validar solicitud,2016-05-02 18:40:07+00:00,2016-05-02 18:41:51+00:00,22475
133,Homologacion por grupo de cursos,2016-05-02 20:44:13+00:00,2016-05-02 22:25:40+00:00,1343
134,Traer informacion estudiante - banner,2016-05-02 21:14:12+00:00,2016-05-02 21:14:12+00:00,15315
134,Radicar Solicitud Homologacion,2016-05-02 21:14:15+00:00,2016-05-02 21:14:28+00:00,15315
134,Cancelar Solicitud,2016-05-02 21:28:04+00:00,2016-05-02 21:37:35+00:00,6694
134,Notificacion estudiante cancelacion soli,2016-05-04 12:21:49+00:00,2016-05-04 12:21:49+00:00,6694
135,Traer informacion estudiante - banner,2016-05-03 01:13:49+00:00,2016-05-03 01:13:49+00:00,19811
135,Radicar Solicitud Homologacion,2016-05-03 01:13:50+00:00,2016-05-03 01:13:50+00:00,19811
135,Validar solicitud,2016-05-03 01:49:24+00:00,2016-05-03 02:16:07+00:00,22404
135,Homologacion por grupo de cursos,2016-05-06 15:43:21+00:00,2016-05-06 17:28:13+00:00,4560
136,Traer informacion estudiante - banner,2016-05-03 12:35:40+00:00,2016-05-03 12:35:40+00:00,10176
136,Radicar Solicitud Homologacion,2016-05-03 12:35:48+00:00,2016-05-03 12:35:48+00:00,10176
136,Notificacion estudiante cancelacion soli,2016-05-03 12:38:13+00:00,2016-05-03 12:38:13+00:00,22475
136,Cancelar Solicitud,2016-05-03 12:41:00+00:00,2016-05-03 12:41:00+00:00,22475
137,Notificacion estudiante cancelacion soli,2016-05-03 12:37:08+00:00,2016-05-03 12:37:08+00:00,22475
137,Traer informacion estudiante - banner,2016-05-03 12:42:56+00:00,2016-05-03 12:42:56+00:00,10176
137,Radicar Solicitud Homologacion,2016-05-03 12:42:57+00:00,2016-05-03 12:42:57+00:00,10176
137,Cancelar Solicitud,2016-05-03 12:46:35+00:00,2016-05-03 12:46:35+00:00,22475
138,Traer informacion estudiante - banner,2016-05-03 16:36:54+00:00,2016-05-03 16:36:54+00:00,22940
138,Radicar Solicitud Homologacion,2016-05-03 16:36:55+00:00,2016-05-03 16:37:10+00:00,22940
138,Validar solicitud,2016-05-03 16:52:43+00:00,2016-05-03 18:04:50+00:00,18929
138,Homologacion por grupo de cursos,2016-05-17 18:01:53+00:00,2016-05-17 19:31:55+00:00,957
139,Traer informacion estudiante - banner,2016-05-03 21:10:51+00:00,2016-05-03 21:10:51+00:00,11557
139,Radicar Solicitud Homologacion,2016-05-03 21:10:52+00:00,2016-05-03 21:11:05+00:00,11557
139,Validar solicitud,2016-05-03 21:24:18+00:00,2016-05-03 21:49:53+00:00,186
139,Homologacion por grupo de cursos,2016-05-10 01:16:16+00:00,2016-05-10 05:32:16+00:00,26788
140,Traer informacion estudiante - banner,2016-05-03 13:24:49+00:00,2016-05-03 13:24:49+00:00,7573
140,Radicar Solicitud Homologacion,2016-05-03 13:24:50+00:00,2016-05-03 13:24:58+00:00,7573
140,Cancelar Solicitud,2016-05-03 13:33:49+00:00,2016-05-03 14:21:15+00:00,241
140,Notificacion estudiante cancelacion soli,2016-05-12 00:49:51+00:00,2016-05-12 00:49:51+00:00,241
141,Traer informacion estudiante - banner,2016-05-03 15:21:42+00:00,2016-05-03 15:21:42+00:00,2735
141,Radicar Solicitud Homologacion,2016-05-03 15:21:46+00:00,2016-05-03 15:23:24+00:00,2735
141,Validar solicitud,2016-05-03 18:10:14+00:00,2016-05-03 18:10:40+00:00,2292
141,Homologacion por grupo de cursos,2016-05-03 19:26:21+00:00,2016-05-03 20:34:39+00:00,7387
142,Traer informacion estudiante - banner,2016-05-03 16:41:16+00:00,2016-05-03 16:41:16+00:00,12532
142,Radicar Solicitud Homologacion,2016-05-03 16:41:18+00:00,2016-05-03 16:41:21+00:00,12532
142,Cancelar Solicitud,2016-05-03 16:44:27+00:00,2016-05-03 17:48:42+00:00,12532
142,Validar solicitud,2016-05-03 16:44:27+00:00,2016-05-03 16:50:26+00:00,19019
142,Notificacion estudiante cancelacion soli,2016-05-16 18:41:19+00:00,2016-05-16 18:41:19+00:00,12532
143,Traer informacion estudiante - banner,2016-05-03 17:01:58+00:00,2016-05-03 17:01:58+00:00,10176
143,Radicar Solicitud Homologacion,2016-05-03 17:01:59+00:00,2016-05-03 17:01:59+00:00,10176
143,Validar solicitud,2016-05-03 17:11:23+00:00,2016-05-03 17:11:42+00:00,22475
143,Homologacion por grupo de cursos,2016-05-03 19:19:41+00:00,2016-05-03 20:41:46+00:00,22475
144,Traer informacion estudiante - banner,2016-05-03 17:17:57+00:00,2016-05-03 17:17:57+00:00,10176
144,Radicar Solicitud Homologacion,2016-05-03 17:17:59+00:00,2016-05-03 17:17:59+00:00,10176
144,Validar solicitud,2016-05-03 17:21:56+00:00,2016-05-03 17:22:19+00:00,22475
144,Homologacion por grupo de cursos,2016-05-03 19:23:16+00:00,2016-05-03 19:38:52+00:00,22475
145,Traer informacion estudiante - banner,2016-05-03 19:02:06+00:00,2016-05-03 19:02:06+00:00,9761
145,Radicar Solicitud Homologacion,2016-05-03 19:02:10+00:00,2016-05-03 19:02:31+00:00,9761
