case_id,activity,enable_time,start_time,end_time,resource
19,W_Afhandelen leads,2012-01-07 12:30:44.319084+00:00,2012-01-07 12:30:44.319084+00:00,2012-01-07 12:34:50.448486+00:00,10929
18,W_Afhandelen leads,2012-01-07 12:37:23.852429+00:00,2012-01-07 12:37:23.852429+00:00,2012-01-07 12:38:52.133386+00:00,10931
17,W_Beoordelen fraude,2012-01-07 12:47:44.941069+00:00,2012-01-07 12:47:44.941069+00:00,2012-01-07 12:48:15.733008+00:00,10809
22,W_Afhandelen leads,2012-01-07 12:53:35.357753+00:00,2012-01-07 12:53:35.357753+00:00,2012-01-07 13:26:18.907649+00:00,10932
14,W_Beoordelen fraude,2012-01-07 12:57:07.973377+00:00,2012-01-07 12:57:07.973377+00:00,2012-01-07 12:57:33.468134+00:00,10809
20,W_Completeren aanvraag,2012-01-07 13:05:27.986360+00:00,2012-01-07 13:05:27.986360+00:00,2012-01-07 13:10:06.296880+00:00,10933
24,W_Completeren aanvraag,2012-01-07 13:06:20.755485+00:00,2012-01-07 13:06:20.755485+00:00,2012-01-07 13:07:56.670365+00:00,10939
27,W_Beoordelen fraude,2012-01-07 13:17:44.200850+00:00,2012-01-07 13:17:44.200849+00:00,2012-01-07 13:18:33.404272+00:00,10809
27,W_Beoordelen fraude,2012-01-07 13:24:16.379490+00:00,2012-01-07 13:24:16.379490+00:00,2012-01-07 13:25:15.770012+00:00,10809
15,W_Beoordelen fraude,2012-01-07 13:27:37.398664+00:00,2012-01-07 13:27:37.398663+00:00,2012-01-07 13:30:16.017796+00:00,10809
0,W_Completeren aanvraag,2012-01-07 13:38:32.824787+00:00,2012-01-07 13:38:32.824787+00:00,2012-01-07 13:40:40.732631+00:00,10972
4,W_Afhandelen leads,2012-01-07 13:39:33.555131+00:00,2012-01-07 13:39:33.555132+00:00,2012-01-07 13:40:15.861304+00:00,10982
26,W_Afhandelen leads,2012-01-07 13:41:58.254199+00:00,2012-01-07 13:41:58.254199+00:00,2012-01-07 13:43:43.434564+00:00,11000
28,W_Completeren aanvraag,2012-01-07 13:43:17.226295+00:00,2012-01-07 13:43:17.226295+00:00,2012-01-07 13:48:18.358325+00:00,11001
10,W_Afhandelen leads,2012-01-07 13:45:02.353520+00:00,2012-01-07 13:45:02.353520+00:00,2012-01-07 14:14:37.388789+00:00,11002
23,W_Afhandelen leads,2012-01-07 13:52:11.894723+00:00,2012-01-07 13:52:11.894723+00:00,2012-01-07 13:53:13.788916+00:00,11003
26,W_Afhandelen leads,2012-01-07 13:59:41.993343+00:00,2012-01-07 13:59:41.993343+00:00,2012-01-07 14:08:06.653423+00:00,11009
23,W_Beoordelen fraude,2012-01-07 14:22:54.987940+00:00,2012-01-07 14:22:54.987940+00:00,2012-01-07 14:23:52.688507+00:00,10809
29,W_Afhandelen leads,2012-01-07 14:31:17.636955+00:00,2012-01-07 14:31:17.636956+00:00,2012-01-07 14:32:46.422523+00:00,11119
25,W_Beoordelen fraude,2012-01-07 14:34:04.928684+00:00,2012-01-07 14:34:04.928684+00:00,2012-01-07 14:34:20.942568+00:00,10809
28,W_Beoordelen fraude,2012-01-07 14:37:22.555244+00:00,2012-01-07 14:37:22.555244+00:00,2012-01-07 14:37:39.008086+00:00,10809
20,W_Completeren aanvraag,2012-01-07 14:41:08.664957+00:00,2012-01-07 14:41:08.664957+00:00,2012-01-07 14:51:52.866320+00:00,11019
22,W_Beoordelen fraude,2012-01-07 15:02:01.535648+00:00,2012-01-07 15:02:01.535649+00:00,2012-01-07 15:02:48.144956+00:00,10809
27,W_Afhandelen leads,2012-01-07 15:15:44.913341+00:00,2012-01-07 15:15:44.913341+00:00,2012-01-07 15:16:57.187086+00:00,11121
19,W_Completeren aanvraag,2012-01-07 15:22:29.024812+00:00,2012-01-07 15:22:29.024812+00:00,2012-01-07 15:26:57.295621+00:00,11049
19,W_Completeren aanvraag,2012-01-07 15:31:55.030348+00:00,2012-01-07 15:31:55.030348+00:00,2012-01-07 15:35:31.059864+00:00,11122
36,W_Beoordelen fraude,2012-01-07 15:56:39.039093+00:00,2012-01-07 15:56:39.039093+00:00,2012-01-07 15:57:34.633596+00:00,10809
22,W_Completeren aanvraag,2012-01-07 15:57:54.704683+00:00,2012-01-07 15:57:54.704683+00:00,2012-01-08 10:33:11.896785+00:00,11169
36,W_Afhandelen leads,2012-01-07 16:24:47.476271+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:03:48.025668+00:00,11179
35,W_Beoordelen fraude,2012-01-07 16:26:40.624080+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:00:15.262169+00:00,10809
38,W_Afhandelen leads,2012-01-07 16:28:34.917377+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:02:21.945377+00:00,11180
4,W_Completeren aanvraag,2012-01-07 16:47:14.172008+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:05:38.629815+00:00,11181
21,W_Completeren aanvraag,2012-01-07 16:55:23.684080+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:18:04.538251+00:00,11189
1,W_Completeren aanvraag,2012-01-07 17:37:27.462380+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:04:14.605777+00:00,11201
39,W_Beoordelen fraude,2012-01-07 17:48:07.165829+00:00,2012-01-08 10:00:15.262169+00:00,2012-01-08 10:01:51.193567+00:00,10809
12,W_Nabellen offertes,2012-01-07 17:49:16.678026+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:07:26.024739+00:00,11203
35,W_Completeren aanvraag,2012-01-07 18:36:46.099667+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:14:37.674000+00:00,11259
37,W_Completeren aanvraag,2012-01-07 18:54:31.762954+00:00,2012-01-09 09:00:00.000000+00:00,2012-01-09 09:01:19.027741+00:00,NOT_SET
33,W_Afhandelen leads,2012-01-07 18:55:54.143925+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-09 10:06:55.582001+00:00,11269
38,W_Beoordelen fraude,2012-01-07 19:41:55.132312+00:00,2012-01-08 10:01:51.193567+00:00,2012-01-08 10:02:21.330134+00:00,10809
11,W_Beoordelen fraude,2012-01-07 21:49:58.422401+00:00,2012-01-08 10:02:21.330134+00:00,2012-01-08 10:02:28.082534+00:00,10809
34,W_Completeren aanvraag,2012-01-07 22:02:22.614979+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:01:08.110472+00:00,10138
36,W_Beoordelen fraude,2012-01-07 23:26:36.166043+00:00,2012-01-08 10:02:28.082534+00:00,2012-01-08 10:04:24.022829+00:00,10809
33,W_Beoordelen fraude,2012-01-07 23:28:48.534588+00:00,2012-01-08 10:04:24.022829+00:00,2012-01-08 10:05:13.427537+00:00,10809
24,W_Beoordelen fraude,2012-01-07 23:36:29.355130+00:00,2012-01-08 10:05:13.427537+00:00,2012-01-08 10:05:30.350465+00:00,10809
18,W_Beoordelen fraude,2012-01-07 23:58:35.391667+00:00,2012-01-08 10:05:30.350465+00:00,2012-01-08 10:07:31.721983+00:00,10809
31,W_Beoordelen fraude,2012-01-08 00:24:00.082377+00:00,2012-01-08 10:07:31.721983+00:00,2012-01-08 10:08:37.202817+00:00,10809
8,W_Beoordelen fraude,2012-01-08 00:36:31.581262+00:00,2012-01-08 10:08:37.202817+00:00,2012-01-08 10:09:29.619770+00:00,10809
21,W_Beoordelen fraude,2012-01-08 00:41:26.696668+00:00,2012-01-08 10:09:29.619770+00:00,2012-01-08 10:09:42.689043+00:00,10809
1,W_Beoordelen fraude,2012-01-08 01:00:00.014891+00:00,2012-01-08 10:09:42.689043+00:00,2012-01-08 10:11:03.678908+00:00,10809
25,W_Afhandelen leads,2012-01-08 01:19:21.365424+00:00,2012-01-08 10:00:00.000000+00:00,2012-01-08 10:01:23.072426+00:00,10609
20,W_Beoordelen fraude,2012-01-08 01:20:43.565259+00:00,2012-01-08 10:11:03.678908+00:00,2012-01-08 10:11:44.777131+00:00,10809
6,W_Beoordelen fraude,2012-01-08 02:18:39.402706+00:00,2012-01-08 10:11:44.777131+00:00,2012-01-08 10:14:47.688899+00:00,10809
22,W_Beoordelen fraude,2012-01-08 03:27:27.153283+00:00,2012-01-08 10:14:47.688899+00:00,2012-01-08 10:15:22.699397+00:00,10809
27,W_Beoordelen fraude,2012-01-08 04:14:20.448185+00:00,2012-01-08 10:15:22.699397+00:00,2012-01-08 10:16:37.795433+00:00,10809
14,W_Beoordelen fraude,2012-01-08 07:22:01.568598+00:00,2012-01-08 10:16:37.795433+00:00,2012-01-08 10:17:23.202171+00:00,10809
32,W_Beoordelen fraude,2012-01-08 07:29:41.214936+00:00,2012-01-08 10:17:23.202171+00:00,2012-01-08 10:18:46.055540+00:00,10809
30,W_Beoordelen fraude,2012-01-08 08:20:23.152732+00:00,2012-01-08 10:18:46.055540+00:00,2012-01-08 10:19:02.912069+00:00,10809
19,W_Beoordelen fraude,2012-01-08 09:09:58.553801+00:00,2012-01-08 10:19:02.912069+00:00,2012-01-08 10:19:56.637463+00:00,10809
7,W_Beoordelen fraude,2012-01-08 09:20:00.624331+00:00,2012-01-08 10:19:56.637463+00:00,2012-01-08 10:21:46.219204+00:00,10809
34,W_Completeren aanvraag,2012-01-08 10:02:06.578989+00:00,2012-01-08 10:02:06.578989+00:00,2012-01-08 10:02:36.131527+00:00,10228
34,W_Completeren aanvraag,2012-01-08 10:04:44.893154+00:00,2012-01-08 10:04:44.893154+00:00,2012-01-08 10:21:01.947630+00:00,10629
12,W_Valideren aanvraag,2012-01-08 10:07:26.024843+00:00,2012-01-08 10:07:26.024843+00:00,2012-01-08 10:08:22.437965+00:00,10125
12,W_Valideren aanvraag,2012-01-08 10:08:33.122566+00:00,2012-01-08 10:08:33.122566+00:00,2012-01-08 10:11:32.516566+00:00,11079
8,W_Beoordelen fraude,2012-01-08 10:22:00.680666+00:00,2012-01-08 10:22:00.680667+00:00,2012-01-08 10:23:21.011014+00:00,10809
20,W_Beoordelen fraude,2012-01-08 10:22:01.002012+00:00,2012-01-08 10:23:21.011014+00:00,2012-01-08 10:23:38.009005+00:00,10809
19,W_Beoordelen fraude,2012-01-08 10:24:15.921326+00:00,2012-01-08 10:24:15.921326+00:00,2012-01-08 10:24:32.146822+00:00,10809
22,W_Completeren aanvraag,2012-01-08 10:33:33.965852+00:00,2012-01-08 10:33:33.965852+00:00,2012-01-08 10:36:33.389779+00:00,10779
21,W_Beoordelen fraude,2012-01-08 10:35:10.026201+00:00,2012-01-08 10:35:10.026202+00:00,2012-01-08 10:35:46.801413+00:00,10809
7,W_Beoordelen fraude,2012-01-08 10:35:34.757863+00:00,2012-01-08 10:35:46.801413+00:00,2012-01-08 10:36:26.163415+00:00,10809
0,W_Beoordelen fraude,2012-01-08 10:35:49.896875+00:00,2012-01-08 10:36:26.163415+00:00,2012-01-08 10:36:36.663201+00:00,10809
0,W_Beoordelen fraude,2012-01-08 10:36:43.502338+00:00,2012-01-08 10:36:43.502337+00:00,2012-01-08 10:36:59.665673+00:00,10809
37,W_Beoordelen fraude,2012-01-08 11:01:29.760711+00:00,2012-01-08 11:01:29.760712+00:00,2012-01-08 11:02:52.735010+00:00,10809
34,W_Beoordelen fraude,2012-01-08 11:32:31.209194+00:00,2012-01-08 11:32:31.209194+00:00,2012-01-08 11:33:11.827918+00:00,10809
34,W_Beoordelen fraude,2012-01-08 11:38:57.958799+00:00,2012-01-08 11:38:57.958799+00:00,2012-01-08 11:39:10.754994+00:00,10809
34,W_Beoordelen fraude,2012-01-08 11:39:54.048808+00:00,2012-01-08 11:39:54.048808+00:00,2012-01-08 11:41:26.757206+00:00,10809
21,W_Beoordelen fraude,2012-01-08 11:42:23.495313+00:00,2012-01-08 11:42:23.495312+00:00,2012-01-08 11:43:27.452439+00:00,10809
22,W_Beoordelen fraude,2012-01-08 11:45:34.369398+00:00,2012-01-08 11:45:34.369398+00:00,2012-01-08 11:45:43.593280+00:00,10809
38,W_Beoordelen fraude,2012-01-08 11:57:24.955234+00:00,2012-01-08 11:57:24.955234+00:00,2012-01-08 11:57:38.627717+00:00,10809
29,W_Beoordelen fraude,2012-01-08 12:25:37.579485+00:00,2012-01-08 12:25:37.579485+00:00,2012-01-08 12:26:01.667688+00:00,10809
31,W_Beoordelen fraude,2012-01-08 12:25:42.695116+00:00,2012-01-08 12:26:01.667688+00:00,2012-01-08 12:26:16.321154+00:00,10809
31,W_Beoordelen fraude,2012-01-08 12:32:22.643257+00:00,2012-01-08 12:32:22.643257+00:00,2012-01-08 12:32:55.577749+00:00,10809
14,W_Beoordelen fraude,2012-01-08 13:23:54.570101+00:00,2012-01-08 20:00:00.000000+00:00,2012-01-08 20:01:46.460361+00:00,10809
11,W_Beoordelen fraude,2012-01-08 13:26:28.804358+00:00,2012-01-08 20:01:46.460361+00:00,2012-01-08 20:02:43.329304+00:00,10809
0,W_Beoordelen fraude,2012-01-08 14:03:38.531860+00:00,2012-01-08 20:02:43.329304+00:00,2012-01-08 20:05:08.647231+00:00,10809
12,W_Valideren aanvraag,2012-01-08 14:18:52.001468+00:00,2012-01-08 20:00:00.000000+00:00,2012-01-08 20:01:45.823121+00:00,10861
38,W_Afhandelen leads,2012-01-08 14:44:36.743567+00:00,2012-01-08 20:00:00.000000+00:00,2012-01-08 20:00:42.713468+00:00,10881
17,W_Completeren aanvraag,2012-01-08 15:12:35.640556+00:00,2012-01-08 20:00:00.000000+00:00,2012-01-08 20:01:29.495586+00:00,10889
40,W_Completeren aanvraag,2012-01-08 16:22:09.752046+00:00,2012-01-08 20:00:00.000000+00:00,2012-01-08 20:07:00.925925+00:00,10863
35,W_Beoordelen fraude,2012-01-08 16:38:11.412986+00:00,2012-01-08 20:05:08.647231+00:00,2012-01-08 20:05:42.505034+00:00,10809
21,W_Beoordelen fraude,2012-01-08 16:54:28.041829+00:00,2012-01-08 20:05:42.505034+00:00,2012-01-08 20:06:06.684305+00:00,10809
12,W_Beoordelen fraude,2012-01-08 18:29:25.418028+00:00,2012-01-08 20:06:06.684305+00:00,2012-01-08 20:07:17.651791+00:00,10809
41,W_Beoordelen fraude,2012-01-08 20:02:39.080931+00:00,2012-01-08 20:07:17.651791+00:00,2012-01-08 20:09:14.969129+00:00,10809
35,W_Beoordelen fraude,2012-01-08 20:06:34.915257+00:00,2012-01-08 20:09:14.969129+00:00,2012-01-08 20:10:16.819643+00:00,10809
41,W_Beoordelen fraude,2012-01-08 20:09:22.566427+00:00,2012-01-08 20:10:16.819643+00:00,2012-01-08 20:10:37.562939+00:00,10809
46,W_Completeren aanvraag,2012-01-08 20:29:42.862699+00:00,2012-01-08 20:29:42.862699+00:00,2012-01-08 20:31:06.217699+00:00,10899
0,W_Beoordelen fraude,2012-01-08 20:30:00.379270+00:00,2012-01-08 20:30:00.379270+00:00,2012-01-08 20:30:10.450695+00:00,10809
30,W_Beoordelen fraude,2012-01-08 20:30:43.961525+00:00,2012-01-08 20:30:43.961525+00:00,2012-01-08 20:31:59.882865+00:00,10809
21,W_Beoordelen fraude,2012-01-08 20:42:32.310119+00:00,2012-01-08 20:42:32.310119+00:00,2012-01-08 20:43:51.678287+00:00,10809
45,W_Beoordelen fraude,2012-01-08 20:45:17.931623+00:00,2012-01-08 20:45:17.931623+00:00,2012-01-08 20:45:39.440885+00:00,10809
48,W_Beoordelen fraude,2012-01-08 20:50:02.407425+00:00,2012-01-08 20:50:02.407425+00:00,2012-01-08 20:50:59.594172+00:00,10809
49,W_Completeren aanvraag,2012-01-08 20:51:35.686116+00:00,2012-01-08 20:51:35.686116+00:00,2012-01-08 21:00:02.489704+00:00,10910
52,W_Beoordelen fraude,2012-01-08 21:10:04.874582+00:00,2012-01-08 21:10:04.874582+00:00,2012-01-08 21:11:06.811845+00:00,10809
45,W_Afhandelen leads,2012-01-08 21:11:46.212282+00:00,2012-01-08 21:11:46.212283+00:00,2012-01-08 21:13:48.192195+00:00,10912
51,W_Afhandelen leads,2012-01-08 21:26:18.327391+00:00,2012-01-08 21:26:18.327392+00:00,2012-01-08 21:29:19.867429+00:00,10909
3,W_Beoordelen fraude,2012-01-08 21:49:00.826819+00:00,2012-01-08 21:49:00.826819+00:00,2012-01-08 21:50:09.504481+00:00,10809
11,W_Beoordelen fraude,2012-01-08 21:50:49.032219+00:00,2012-01-08 21:50:49.032219+00:00,2012-01-08 21:51:59.152374+00:00,10809
40,W_Completeren aanvraag,2012-01-08 21:58:18.097116+00:00,2012-01-08 21:58:18.097115+00:00,2012-01-08 21:58:24.935505+00:00,10913
52,W_Afhandelen leads,2012-01-08 22:05:59.979272+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:02:17.281000+00:00,10914
31,W_Beoordelen fraude,2012-01-08 22:24:44.176958+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:00:38.697279+00:00,10809
43,W_Afhandelen leads,2012-01-08 22:28:18.658540+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:02:31.499087+00:00,10929
36,W_Completeren aanvraag,2012-01-08 22:38:01.539081+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:15:04.876023+00:00,10931
42,W_Beoordelen fraude,2012-01-08 22:44:02.005751+00:00,2012-01-09 08:00:38.697279+00:00,2012-01-09 08:03:36.985752+00:00,10809
5,W_Beoordelen fraude,2012-01-08 23:09:00.757744+00:00,2012-01-09 08:03:36.985752+00:00,2012-01-09 08:04:19.707626+00:00,10809
48,W_Afhandelen leads,2012-01-08 23:18:55.324331+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:04:23.265503+00:00,10939
20,W_Beoordelen fraude,2012-01-08 23:33:42.098141+00:00,2012-01-09 08:04:19.707626+00:00,2012-01-09 08:05:47.585970+00:00,10809
34,W_Completeren aanvraag,2012-01-08 23:46:56.217175+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:03:28.708675+00:00,10933
42,W_Completeren aanvraag,2012-01-08 23:52:31.058118+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:03:09.876043+00:00,10932
44,W_Afhandelen leads,2012-01-08 23:59:43.240229+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:02:49.329879+00:00,10982
11,W_Beoordelen fraude,2012-01-09 00:22:04.137465+00:00,2012-01-09 08:05:47.585970+00:00,2012-01-09 08:06:52.936337+00:00,10809
24,W_Beoordelen fraude,2012-01-09 00:29:11.493709+00:00,2012-01-09 08:06:52.936337+00:00,2012-01-09 08:08:28.403880+00:00,10809
41,W_Afhandelen leads,2012-01-09 00:43:38.775693+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:01:01.136123+00:00,10972
50,W_Beoordelen fraude,2012-01-09 01:29:23.962348+00:00,2012-01-09 08:08:28.403880+00:00,2012-01-09 08:08:56.118864+00:00,10809
21,W_Beoordelen fraude,2012-01-09 01:35:44.436915+00:00,2012-01-09 08:08:56.118864+00:00,2012-01-09 08:09:38.427620+00:00,10809
47,W_Completeren aanvraag,2012-01-09 01:41:02.679026+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:01:43.740909+00:00,11000
48,W_Beoordelen fraude,2012-01-09 01:56:44.118047+00:00,2012-01-09 08:09:38.427620+00:00,2012-01-09 08:10:39.904062+00:00,10809
47,W_Beoordelen fraude,2012-01-09 02:37:54.128890+00:00,2012-01-09 08:10:39.904062+00:00,2012-01-09 08:12:26.370069+00:00,10809
43,W_Beoordelen fraude,2012-01-09 05:24:02.802123+00:00,2012-01-09 08:12:26.370069+00:00,2012-01-09 08:13:20.374934+00:00,10809
44,W_Beoordelen fraude,2012-01-09 06:09:19.966400+00:00,2012-01-09 08:13:20.374934+00:00,2012-01-09 08:13:28.336323+00:00,10809
7,W_Beoordelen fraude,2012-01-09 06:59:59.699075+00:00,2012-01-09 08:13:28.336323+00:00,2012-01-09 08:14:36.124521+00:00,10809
54,W_Completeren aanvraag,2012-01-09 07:01:40.369426+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:06:27.061061+00:00,11001
26,W_Beoordelen fraude,2012-01-09 07:31:27.629895+00:00,2012-01-09 08:14:36.124521+00:00,2012-01-09 08:14:45.422580+00:00,10809
58,W_Completeren aanvraag,2012-01-09 07:40:28.967294+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:01:33.971812+00:00,11003
60,W_Afhandelen leads,2012-01-09 07:42:03.301066+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:32:39.035029+00:00,11009
56,W_Afhandelen leads,2012-01-09 07:45:31.176546+00:00,2012-01-09 08:00:00.000000+00:00,2012-01-09 08:18:08.370861+00:00,11002
66,W_Beoordelen fraude,2012-01-09 07:45:55.171843+00:00,2012-01-09 08:14:45.422580+00:00,2012-01-09 08:15:59.382287+00:00,10809
58,W_Completeren aanvraag,2012-01-09 08:01:36.030680+00:00,2012-01-09 08:01:36.030680+00:00,2012-01-09 08:02:58.076997+00:00,11119
5,W_Beoordelen fraude,2012-01-09 08:09:00.343262+00:00,2012-01-09 08:15:59.382287+00:00,2012-01-09 08:17:39.611225+00:00,10809
60,W_Beoordelen fraude,2012-01-09 08:13:17.856394+00:00,2012-01-09 08:17:39.611225+00:00,2012-01-09 08:18:24.656326+00:00,10809
40,W_Beoordelen fraude,2012-01-09 08:18:25.736123+00:00,2012-01-09 08:18:25.736123+00:00,2012-01-09 08:18:44.861337+00:00,10809
66,W_Afhandelen leads,2012-01-09 08:29:26.974061+00:00,2012-01-09 08:29:26.974061+00:00,2012-01-09 08:29:35.106896+00:00,11121
5,W_Beoordelen fraude,2012-01-09 08:31:28.380063+00:00,2012-01-09 08:31:28.380063+00:00,2012-01-09 08:34:50.137343+00:00,10809
26,W_Beoordelen fraude,2012-01-09 08:34:08.512040+00:00,2012-01-09 08:34:50.137343+00:00,2012-01-09 08:35:44.019826+00:00,10809
65,W_Beoordelen fraude,2012-01-09 08:39:26.860692+00:00,2012-01-09 08:39:26.860693+00:00,2012-01-09 08:39:41.723597+00:00,10809
67,W_Beoordelen fraude,2012-01-09 08:40:01.599178+00:00,2012-01-09 08:40:01.599177+00:00,2012-01-09 08:41:44.755209+00:00,10809
65,W_Beoordelen fraude,2012-01-09 08:43:16.630796+00:00,2012-01-09 08:43:16.630796+00:00,2012-01-09 08:44:04.721187+00:00,10809
24,W_Beoordelen fraude,2012-01-09 08:50:13.199675+00:00,2012-01-09 08:50:13.199675+00:00,2012-01-09 08:50:29.002037+00:00,10809
44,W_Beoordelen fraude,2012-01-09 08:54:51.617769+00:00,2012-01-09 08:54:51.617769+00:00,2012-01-09 08:55:46.231769+00:00,10809
57,W_Beoordelen fraude,2012-01-09 08:58:31.798379+00:00,2012-01-09 08:58:31.798379+00:00,2012-01-09 08:59:05.931571+00:00,10809
37,W_Completeren aanvraag,2012-01-09 09:01:20.454425+00:00,2012-01-09 09:01:20.454424+00:00,2012-01-09 09:11:22.767261+00:00,11019
64,W_Afhandelen leads,2012-01-09 09:13:34.917617+00:00,2012-01-09 09:13:34.917617+00:00,2012-01-09 09:15:43.500005+00:00,11122
56,W_Afhandelen leads,2012-01-09 09:24:47.697900+00:00,2012-01-09 09:24:47.697900+00:00,2012-01-09 09:26:06.146478+00:00,10138
49,W_Beoordelen fraude,2012-01-09 09:31:41.332530+00:00,2012-01-09 09:31:41.332529+00:00,2012-01-09 09:32:21.374800+00:00,10809
71,W_Beoordelen fraude,2012-01-09 09:32:04.884566+00:00,2012-01-09 09:32:21.374800+00:00,2012-01-09 09:33:35.887539+00:00,10809
72,W_Completeren aanvraag,2012-01-09 09:33:04.635559+00:00,2012-01-09 09:33:04.635559+00:00,2012-01-09 09:34:31.779721+00:00,11049
70,W_Afhandelen leads,2012-01-09 09:33:40.531841+00:00,2012-01-09 09:33:40.531841+00:00,2012-01-09 09:34:14.330873+00:00,10609
