case_id,activity,enable_time,start_time,end_time,resource
14,Radicar Solicitud Homologacion,2016-04-17 22:16:00.571832+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11353
10,Radicar Solicitud Homologacion,2016-04-18 00:10:25.701973+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11509
11,Radicar Solicitud Homologacion,2016-04-18 02:07:57.409283+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11583
12,Radicar Solicitud Homologacion,2016-04-18 06:31:55.959767+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11614
17,Traer informacion estudiante - banner,2016-04-18 11:00:03.000000+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11692
13,Radicar Solicitud Homologacion,2016-04-18 11:58:21.200562+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11706
3,Homologacion por grupo de cursos,2016-04-18 12:09:16.302629+00:00,2016-04-18 17:00:00.000000+00:00,2016-04-18 19:08:47.647720+00:00,1007
9,Radicar Solicitud Homologacion,2016-04-18 13:56:41.645658+00:00,2016-04-18 16:00:00.000000+00:00,2016-04-18 16:00:00.000000+00:00,11759
12,Validar solicitud,2016-04-18 16:54:42.156486+00:00,2016-04-18 18:00:00.000000+00:00,2016-04-18 18:05:28.226877+00:00,677
3,Evaluacion curso,2016-04-18 19:48:00.191741+00:00,2016-04-18 19:48:00.191741+00:00,2016-04-18 19:48:13.191741+00:00,10726
3,Validacion final,2016-04-18 22:14:07.736594+00:00,2016-04-19 14:00:00.000000+00:00,2016-04-19 14:00:27.864503+00:00,22475
18,Traer informacion estudiante - banner,2016-04-19 00:52:48.073660+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11760
2,Cancelar Solicitud,2016-04-19 01:44:37.408862+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,12196
9,Validar solicitud,2016-04-19 02:22:13.256529+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,10923
8,Radicar Solicitud Homologacion,2016-04-19 03:35:15.822963+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11775
19,Traer informacion estudiante - banner,2016-04-19 05:00:03.000000+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11811
20,Traer informacion estudiante - banner,2016-04-19 05:02:46.139659+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11854
11,Validar solicitud,2016-04-19 05:16:11.185796+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:07:35.870252+00:00,1707
21,Traer informacion estudiante - banner,2016-04-19 05:23:09.556887+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11959
13,Validar solicitud,2016-04-19 07:31:25.161333+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:46:27.941501+00:00,18929
22,Traer informacion estudiante - banner,2016-04-19 08:00:03.000000+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,11973
23,Traer informacion estudiante - banner,2016-04-19 10:17:10.749119+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,12006
24,Traer informacion estudiante - banner,2016-04-19 10:24:28.427978+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,12129
25,Traer informacion estudiante - banner,2016-04-19 10:35:11.909945+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,12814
7,Radicar Solicitud Homologacion,2016-04-19 10:59:33.943658+00:00,2016-04-19 11:00:00.000000+00:00,2016-04-19 11:00:00.000000+00:00,12836
23,Radicar Solicitud Homologacion,2016-04-19 11:00:19.967061+00:00,2016-04-19 11:00:19.967061+00:00,2016-04-19 11:16:09.967061+00:00,12915
9,Homologacion por grupo de cursos,2016-04-19 11:08:39.939527+00:00,2016-04-19 11:08:39.939527+00:00,2016-04-19 11:09:01.939527+00:00,12548
15,Validar solicitud,2016-04-19 11:13:31.249611+00:00,2016-04-19 11:13:31.249611+00:00,2016-04-19 11:16:07.699744+00:00,22404
19,Radicar Solicitud Homologacion,2016-04-19 11:26:20.949299+00:00,2016-04-19 11:26:20.949299+00:00,2016-04-19 11:26:20.949299+00:00,13733
15,Homologacion por grupo de cursos,2016-04-19 11:39:59.227065+00:00,2016-04-19 11:39:59.227065+00:00,2016-04-19 14:56:56.125161+00:00,1343
26,Traer informacion estudiante - banner,2016-04-19 11:40:23.902866+00:00,2016-04-19 11:40:23.902866+00:00,2016-04-19 11:40:23.902866+00:00,14126
2,Notificacion estudiante cancelacion soli,2016-04-19 11:57:59.651977+00:00,2016-04-19 11:57:59.651978+00:00,2016-04-19 11:57:59.651978+00:00,14128
26,Radicar Solicitud Homologacion,2016-04-19 12:08:57.440020+00:00,2016-04-19 14:00:00.000000+00:00,2016-04-19 14:00:00.000000+00:00,1471
18,Radicar Solicitud Homologacion,2016-04-19 13:54:50.663954+00:00,2016-04-19 14:00:00.000000+00:00,2016-04-19 14:00:00.000000+00:00,15057
21,Radicar Solicitud Homologacion,2016-04-19 14:19:31.417214+00:00,2016-04-19 14:19:31.417214+00:00,2016-04-19 14:19:38.862430+00:00,1515
19,Cancelar Solicitud,2016-04-19 14:43:02.912015+00:00,2016-04-19 14:43:02.912016+00:00,2016-04-19 14:43:02.912016+00:00,15884
25,Radicar Solicitud Homologacion,2016-04-19 15:22:30.251991+00:00,2016-04-19 15:22:30.251991+00:00,2016-04-19 15:24:03.251991+00:00,15315
21,Validar solicitud,2016-04-19 15:39:35.380560+00:00,2016-04-19 15:39:35.380560+00:00,2016-04-19 15:39:35.380560+00:00,2292
19,Notificacion estudiante cancelacion soli,2016-04-19 15:54:46.989762+00:00,2016-04-19 15:54:46.989761+00:00,2016-04-19 15:54:46.989761+00:00,1995
22,Radicar Solicitud Homologacion,2016-04-19 15:54:59.884635+00:00,2016-04-19 15:54:59.884635+00:00,2016-04-19 15:54:59.884635+00:00,15547
24,Radicar Solicitud Homologacion,2016-04-19 20:01:10.313077+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:33.000000+00:00,15862
3,Visto Bueno Cierre Proceso,2016-04-19 20:25:44.633584+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:29:13.538574+00:00,1422
0,Cancelar Solicitud,2016-04-19 21:38:15.980015+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:00.000000+00:00,22074
25,Cancelar Solicitud,2016-04-19 22:01:26.655088+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:00.000000+00:00,22491
20,Radicar Solicitud Homologacion,2016-04-20 05:18:32.075710+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:16.000000+00:00,15957
22,Validar solicitud,2016-04-20 08:09:56.612128+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:04.586093+00:00,241
27,Traer informacion estudiante - banner,2016-04-20 10:00:03.000000+00:00,2016-04-20 13:00:00.000000+00:00,2016-04-20 13:00:00.000000+00:00,16273
22,Revisar curso,2016-04-20 13:00:04.586093+00:00,2016-04-20 13:00:04.586093+00:00,2016-04-20 13:00:04.586093+00:00,1314
28,Traer informacion estudiante - banner,2016-04-20 13:02:06.893315+00:00,2016-04-20 13:02:06.893315+00:00,2016-04-20 13:02:06.893315+00:00,16695
28,Radicar Solicitud Homologacion,2016-04-20 13:09:35.366201+00:00,2016-04-20 13:09:35.366201+00:00,2016-04-20 13:26:46.366201+00:00,1684
29,Traer informacion estudiante - banner,2016-04-20 13:09:53.046933+00:00,2016-04-20 13:09:53.046933+00:00,2016-04-20 13:09:53.046933+00:00,17525
29,Radicar Solicitud Homologacion,2016-04-20 13:11:59.963530+00:00,2016-04-20 13:11:59.963530+00:00,2016-04-20 13:11:59.963530+00:00,17642
30,Traer informacion estudiante - banner,2016-04-20 13:36:34.420471+00:00,2016-04-20 13:36:34.420471+00:00,2016-04-20 13:36:34.420471+00:00,17769
29,Radicar Solicitud Homologacion,2016-04-20 13:39:23.687010+00:00,2016-04-20 13:39:23.687011+00:00,2016-04-20 13:39:23.687011+00:00,1792
0,Notificacion estudiante cancelacion soli,2016-04-20 14:05:49.744377+00:00,2016-04-20 14:05:49.744377+00:00,2016-04-20 14:05:49.744377+00:00,22624
22,Homologacion por grupo de cursos,2016-04-20 14:32:29.830490+00:00,2016-04-20 14:32:29.830489+00:00,2016-04-20 14:32:29.830489+00:00,22478
25,Notificacion estudiante cancelacion soli,2016-04-20 14:36:02.779300+00:00,2016-04-20 14:36:02.779300+00:00,2016-04-20 14:36:02.779300+00:00,22795
31,Traer informacion estudiante - banner,2016-04-20 17:30:34.411024+00:00,2016-04-20 19:00:00.000000+00:00,2016-04-20 19:00:00.000000+00:00,17965
32,Traer informacion estudiante - banner,2016-04-20 19:44:17.882336+00:00,2016-04-20 19:44:17.882336+00:00,2016-04-20 19:44:17.882336+00:00,18289
33,Traer informacion estudiante - banner,2016-04-20 21:21:33.987153+00:00,2016-04-20 21:21:33.987153+00:00,2016-04-20 21:21:33.987153+00:00,18760
33,Radicar Solicitud Homologacion,2016-04-20 21:29:16.752784+00:00,2016-04-20 21:29:16.752785+00:00,2016-04-20 21:29:16.752785+00:00,1910
31,Radicar Solicitud Homologacion,2016-04-21 06:37:59.462174+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:00:02.000000+00:00,19214
4,Validar solicitud,2016-04-21 07:22:50.273034+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:00:00.000000+00:00,294
16,Radicar Solicitud Homologacion,2016-04-21 07:32:22.720097+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:00:00.000000+00:00,1934
12,Homologacion por grupo de cursos,2016-04-21 07:43:53.858029+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 16:22:39.000000+00:00,22496
5,Radicar Solicitud Homologacion,2016-04-21 08:12:33.999345+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:00:00.000000+00:00,19582
34,Traer informacion estudiante - banner,2016-04-21 09:00:03.000000+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:00:00.000000+00:00,1959
7,Cancelar Solicitud,2016-04-21 09:23:52.328843+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:56:46.000000+00:00,22829
33,Validar solicitud,2016-04-21 09:45:35.186862+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:00:46.952045+00:00,387
14,Validar solicitud,2016-04-21 10:29:59.333385+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:00:00.000000+00:00,448
14,Revisar curso,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:00:00.000000+00:00,2016-04-21 12:00:00.000000+00:00,410
31,Validar solicitud,2016-04-21 12:27:28.495054+00:00,2016-04-21 12:27:28.495054+00:00,2016-04-21 12:29:31.257184+00:00,49
35,Traer informacion estudiante - banner,2016-04-21 12:57:15.838025+00:00,2016-04-21 12:57:15.838025+00:00,2016-04-21 12:57:15.838025+00:00,20194
35,Radicar Solicitud Homologacion,2016-04-21 12:57:33.050097+00:00,2016-04-21 12:57:33.050098+00:00,2016-04-21 12:57:33.050098+00:00,2091
36,Traer informacion estudiante - banner,2016-04-21 13:46:25.618856+00:00,2016-04-21 13:46:25.618856+00:00,2016-04-21 13:46:25.618856+00:00,2133
37,Traer informacion estudiante - banner,2016-04-21 14:05:23.868766+00:00,2016-04-21 16:00:00.000000+00:00,2016-04-21 16:00:00.000000+00:00,2144
28,Validar solicitud,2016-04-21 14:08:05.451704+00:00,2016-04-21 16:00:00.000000+00:00,2016-04-21 16:10:10.647952+00:00,5802
38,Traer informacion estudiante - banner,2016-04-21 14:21:09.986893+00:00,2016-04-21 16:00:00.000000+00:00,2016-04-21 16:00:00.000000+00:00,2150
7,Notificacion estudiante cancelacion soli,2016-04-21 14:36:30.288726+00:00,2016-04-21 16:00:00.000000+00:00,2016-04-21 16:00:00.000000+00:00,24544
39,Traer informacion estudiante - banner,2016-04-21 15:19:10.751238+00:00,2016-04-21 16:00:00.000000+00:00,2016-04-21 16:00:00.000000+00:00,22529
36,Radicar Solicitud Homologacion,2016-04-21 15:40:44.165000+00:00,2016-04-21 16:00:00.000000+00:00,2016-04-21 16:00:00.000000+00:00,22543
36,Notificacion estudiante cancelacion soli,2016-04-21 17:18:55.742206+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,2981
14,Homologacion por grupo de cursos,2016-04-21 18:44:28.561329+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:26.763132+00:00,2541
27,Radicar Solicitud Homologacion,2016-04-21 19:16:58.576784+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:24.000000+00:00,22736
33,Homologacion por grupo de cursos,2016-04-21 20:34:29.377328+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,26763
40,Traer informacion estudiante - banner,2016-04-21 21:29:15.527404+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,2274
41,Traer informacion estudiante - banner,2016-04-21 21:57:16.055737+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,23530
11,Homologacion por grupo de cursos,2016-04-21 23:39:08.125922+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-25 16:09:06.000000+00:00,26796
24,Validar solicitud,2016-04-22 00:24:29.093969+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:01:48.962358+00:00,659
4,Revisar curso,2016-04-22 01:02:49.742071+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,6694
42,Traer informacion estudiante - banner,2016-04-22 01:40:47.439609+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,23934
34,Radicar Solicitud Homologacion,2016-04-22 06:22:55.279024+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,23978
16,Validar solicitud,2016-04-22 07:47:29.700015+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,669
43,Traer informacion estudiante - banner,2016-04-22 08:00:03.000001+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,24517
29,Validar solicitud,2016-04-22 09:31:01.138338+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:09:47.564177+00:00,6767
28,Homologacion por grupo de cursos,2016-04-22 10:24:08.388988+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:46:46.824173+00:00,4560
23,Validar solicitud,2016-04-22 10:46:41.672659+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,695
38,Radicar Solicitud Homologacion,2016-04-22 12:28:50.038357+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:31.000000+00:00,24519
23,Revisar curso,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,2016-04-22 13:00:00.000000+00:00,7080
4,Revisar curso,2016-04-22 13:00:00.002667+00:00,2016-04-22 13:00:00.002667+00:00,2016-04-22 13:00:00.002667+00:00,716
43,Radicar Solicitud Homologacion,2016-04-22 13:01:04.965434+00:00,2016-04-22 13:01:04.965434+00:00,2016-04-22 13:01:04.965434+00:00,2453
24,Homologacion por grupo de cursos,2016-04-22 13:20:27.784075+00:00,2016-04-22 13:20:27.784074+00:00,2016-04-22 13:20:27.784074+00:00,6799
35,Validar solicitud,2016-04-22 13:31:21.866514+00:00,2016-04-22 13:31:21.866514+00:00,2016-04-22 13:31:21.866514+00:00,7019
16,Homologacion por grupo de cursos,2016-04-22 13:42:01.709122+00:00,2016-04-22 13:42:01.709122+00:00,2016-04-22 18:32:27.398215+00:00,6889
40,Radicar Solicitud Homologacion,2016-04-22 15:22:58.595085+00:00,2016-04-22 18:00:00.000000+00:00,2016-04-22 18:00:06.557352+00:00,26147
37,Radicar Solicitud Homologacion,2016-04-22 17:20:20.480823+00:00,2016-04-22 18:00:00.000000+00:00,2016-04-22 18:00:00.000000+00:00,26248
16,Evaluacion curso,2016-04-22 18:48:38.023198+00:00,2016-04-22 18:48:38.023198+00:00,2016-04-22 18:48:38.023198+00:00,163
16,Validar solicitud / pre-homologacion,2016-04-22 19:13:49.426797+00:00,2016-04-22 19:13:49.426796+00:00,2016-04-22 19:14:05.860253+00:00,19019
38,Validar solicitud,2016-04-22 19:26:10.192395+00:00,2016-04-22 19:26:10.192395+00:00,2016-04-22 19:38:06.549829+00:00,7297
37,Cancelar Solicitud,2016-04-22 19:33:01.373326+00:00,2016-04-22 19:33:01.373326+00:00,2016-04-22 19:33:01.373326+00:00,5506
38,Revisar curso,2016-04-22 19:38:06.549829+00:00,2016-04-22 19:38:06.549829+00:00,2016-04-22 19:38:06.549829+00:00,9184
10,Validar solicitud,2016-04-22 20:08:10.805991+00:00,2016-04-22 20:08:10.805991+00:00,2016-04-22 20:08:10.805991+00:00,7320
37,Notificacion estudiante cancelacion soli,2016-04-22 21:30:21.866005+00:00,2016-04-22 21:30:21.866004+00:00,2016-04-22 21:30:21.866004+00:00,5588
32,Radicar Solicitud Homologacion,2016-04-22 23:05:42.694023+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:03:17.757235+00:00,26298
44,Traer informacion estudiante - banner,2016-04-22 23:34:52.598056+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,26348
45,Traer informacion estudiante - banner,2016-04-22 23:42:20.201391+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,2649
28,Evaluacion curso,2016-04-23 01:35:40.592513+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:01:29.050393+00:00,22438
27,Cancelar Solicitud,2016-04-23 05:58:35.791738+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-25 18:08:09.000000+00:00,559
30,Radicar Solicitud Homologacion,2016-04-23 09:23:11.186489+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000001+00:00,26759
46,Traer informacion estudiante - banner,2016-04-23 10:52:00.771962+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,26780
4,Homologacion por grupo de cursos,2016-04-23 11:40:18.896873+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-25 19:00:00.000000+00:00,6952
29,Homologacion por grupo de cursos,2016-04-23 13:04:44.810176+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:10:07.000000+00:00,6954
31,Homologacion por grupo de cursos,2016-04-23 13:54:43.737299+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,6971
47,Traer informacion estudiante - banner,2016-04-23 14:00:59.663946+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,2804
48,Traer informacion estudiante - banner,2016-04-23 15:10:53.358951+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,2834
49,Traer informacion estudiante - banner,2016-04-23 15:12:45.049960+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,2925
17,Radicar Solicitud Homologacion,2016-04-23 15:14:34.812312+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,3019
21,Homologacion por grupo de cursos,2016-04-23 20:01:50.393891+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-25 16:25:55.239921+00:00,6979
38,Homologacion por grupo de cursos,2016-04-23 20:06:18.896527+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,6990
50,Traer informacion estudiante - banner,2016-04-23 20:49:44.381050+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,305
39,Radicar Solicitud Homologacion,2016-04-23 22:56:08.609712+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,3057
10,Revisar curso,2016-04-24 04:31:36.292837+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,920
51,Traer informacion estudiante - banner,2016-04-24 11:00:03.000001+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,3296
52,Traer informacion estudiante - banner,2016-04-24 15:00:03.000000+00:00,2016-04-24 19:00:00.000000+00:00,2016-04-24 19:00:00.000000+00:00,3409
47,Radicar Solicitud Homologacion,2016-04-24 19:03:39.137507+00:00,2016-04-24 19:03:39.137507+00:00,2016-04-24 19:03:43.137507+00:00,3421
51,Radicar Solicitud Homologacion,2016-04-24 19:20:22.534208+00:00,2016-04-24 19:20:22.534208+00:00,2016-04-24 19:20:22.534208+00:00,3502
46,Radicar Solicitud Homologacion,2016-04-24 20:09:55.291260+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:01.101331+00:00,3656
44,Radicar Solicitud Homologacion,2016-04-24 22:05:31.435993+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:00.000000+00:00,3703
34,Validar solicitud,2016-04-24 22:22:57.471414+00:00,2016-04-25 12:00:00.000000+00:00,2016-04-25 12:00:01.160012+00:00,677
13,Homologacion por grupo de cursos,2016-04-25 01:11:20.648933+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:00.000000+00:00,6995
32,Validar solicitud,2016-04-25 02:04:45.790186+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:00.000000+00:00,10923
33,Evaluacion curso,2016-04-25 05:38:10.591983+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:00.000000+00:00,4067
49,Radicar Solicitud Homologacion,2016-04-25 08:51:17.559786+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:00.000000+00:00,3729
51,Validar solicitud,2016-04-25 10:26:40.630031+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:29.051664+00:00,1707
53,Traer informacion estudiante - banner,2016-04-25 11:00:03.000000+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:00.000000+00:00,3917
54,Traer informacion estudiante - banner,2016-04-25 11:07:34.947115+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:00.000000+00:00,397
55,Traer informacion estudiante - banner,2016-04-25 11:10:34.486638+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:00.000000+00:00,4126
34,Homologacion por grupo de cursos,2016-04-25 15:16:21.827901+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:37:31.712109+00:00,7304
56,Traer informacion estudiante - banner,2016-04-25 15:58:25.687038+00:00,2016-04-25 16:00:00.000000+00:00,2016-04-25 16:00:00.000000+00:00,4130
32,Revisar curso,2016-04-25 16:00:00.000768+00:00,2016-04-25 16:00:00.000767+00:00,2016-04-25 16:08:14.185105+00:00,943
51,Revisar curso,2016-04-25 16:00:29.053656+00:00,2016-04-25 16:00:29.053656+00:00,2016-04-25 16:00:29.053656+00:00,22404
44,Notificacion estudiante cancelacion soli,2016-04-25 17:04:50.115964+00:00,2016-04-25 18:00:00.000000+00:00,2016-04-25 18:00:00.000000+00:00,6400
43,Validar solicitud,2016-04-25 17:27:37.929993+00:00,2016-04-25 18:00:00.000000+00:00,2016-04-25 18:48:57.548392+00:00,18929
56,Radicar Solicitud Homologacion,2016-04-25 17:43:32.794830+00:00,2016-04-25 18:00:00.000000+00:00,2016-04-25 18:00:00.000000+00:00,4148
54,Radicar Solicitud Homologacion,2016-04-25 17:49:36.159564+00:00,2016-04-25 18:00:00.000000+00:00,2016-04-25 18:00:00.000000+00:00,4457
